"","Alosaalosa","Alosafallax","Anguillaanguilla","Argyrosomusregius","Aristaeomorphafoliacea","Aristeusantennatus","Atherinaboyeri","Auxisrocheirochei","Belonebelone","Boopsboops","Caranxcrysos","Chelidonichthyslucerna","Corisjulis","Coryphaenahippurus","Crangoncrangon","Crystallogobiuslinearis","Dentexdentex","Dentexgibbosus","Dentexmaroccanus","Dicentrarchuslabrax","Diplodusannularis","Diploduscervinus","Diploduspuntazzo","Diplodussargussargus","Diplodusvulgaris","Eledonecirrhosa<0.5","Eledonecirrhosa","Engraulisencrasicolus<0.1","Engraulisencrasicolus","Epinephelusaeneus","Epinephelusmarginatus","Etrumeusteres","Eutriglagurnardus","Galeusmelastomus","Gobiusniger","Halobatrachusdidactylus<0.5","Halobatrachusdidactylus","Illexcoindetii<0.1","Illexcoindetii","Lepidorhombuswhiffiagonis","Lizaaurata","Lizaramada","Lizasaliens","Loligovulgaris","Lophiusbudegassa","Lophiuspiscatorius","Merlangiusmerlangus","Merlucciusmerluccius<0.80","Merlucciusmerluccius","Micromesistiuspoutassou","Mugilcephalus","Mullusbarbatusbarbatus","Mullussurmuletus","Mustelusmustelus","Nephropsnorvegicus","Octopusvulgaris<0.5","Octopusvulgaris","Pagellusacarne","Pagelluserythrinus","Pagruspagrus","Palaemonserratus","Palinuruselephas","Parapenaeuslongirostris","Penaeuskerathurus","Phycisphycis","Platichthysflesusflesus","Pleuronectesplatessa","Pomatomussaltatrix","Pomatoschistusmarmoratus","Pomatoschistusminutus","Rhinobatosrhinobatos","Sardasarda","Sardinapilchardus","Sardinellaaurita","Sauridaundosquamis","Sciaenaumbra","Scomberjaponicus","Scomberscombrus","Scophthalmusmaximus","Scorpaenanotata","Scyliorhinuscanicula","Sepiaofficinalis<0.3","Sepiaofficinalis","Serioladumerili","Serranusatricauda","Soleasolea","Sparusaurata","Sphyraenasphyraena","Sphyraenaviridensis","Spicaramaena","Spicarasmaris","Spondyliosomacantharus","Sprattussprattus","Squillamantis","Stephanolepisdiaspros","Thunnusalalunga","Thunnusthynnus","Trachurusmediterraneus","Trachuruspicturatus","Trachurustrachurus","Trachyrincusscabrus","Triglalyra","Trisopterusluscus","Trisopterusminutus","Upeneusmoluccensis","Xiphiasgladius","Zosterisessorophiocephalus","Zosteuphausiids"
"Spicaramaena",0.18669971086328,0.194830630919891,0.43687901811806,0.8,0.0445179584120983,0.0198300283286119,0.457453416149068,0.178291756153973,0.468955441928415,0.636536430834213,0.171560812548213,0.8,0.780992313067785,0.184868421052632,0.8,0.593686718284693,0.8,0.8,0.367906683480454,0.8,0.711904761904762,0.8,0.8,0.8,0.799184505606524,0.400849858356941,0.400849858356941,0.8,0.8,0.796629213483146,0.75434369055168,0.8,0.8,0.041648590021692,0.8,0,0,0.0578169014084507,0.0578169014084507,0.393173527879104,0.194830630919891,0.700175746924429,0.747625160462131,0.8,0.233038120908741,0.319957537154989,0.8,0.598736842105263,0.598736842105263,0.151213282247765,0.8,0.617493606138107,0.623553719008265,0.739114160948222,0.296279491833031,0.8,0.8,0.647766133480419,0.8,0.8,0.8,0,0.0850340136054422,0.8,0.700081103000811,0.8,0.8,0.8,0.798857142857143,0.768310428455942,0.8,0.8,0.155011135857461,0.8,0.72090395480226,0.799076212471132,0.100760526803932,0.8,0.8,0.8,0.597265268915223,0.8,0.4,0.0972208835341365,0.625321100917431,0.607549068948163,0.8,0.192645161290323,0.784810126582279,0.8,0.194149791063967,0.793424657534247,0.318066743383199,0.589268292682927,0.795969773299748,0.0266278344081548,0.0121339793553823,0.8,0.343167028199566,0.183548650858545,0,0.365312667022982,0.8,0.798563734290844,0.666826347305389,0.0660436137071651,0.5,0.194830630919891
"Spicarasmaris",0.799008674101611,0.799100979290416,0.796727060198714,0.795213675213675,0.0996691871455577,0.1,0.0995652173913044,0.799074838922848,0.0994886778670562,0.797043294614572,0.8,0.79572192513369,0.796086652690426,0.8,0.793111931119311,0.796664681357951,0.795439739413681,0.795487510072522,0.8,0.793333333333333,0.796666666666667,0.79559748427673,0.794913714804723,0.793077873918418,0.794291539245668,0.8,0.8,0.795413595413595,0.795413595413595,0.792134831460674,0.796448953709575,0.780606060606061,0.796107055961071,0.1,0.494233937397035,0,0,0.1,0.1,0.797081813444502,0.799100979290416,0.497949619214997,0.497753530166881,0.795505617977528,0.398921832884097,0.398513800424628,0.794890510948905,0.794105263157895,0.794105263157895,0.8,0.493934142114385,0.797135549872123,0.797107438016529,0.796506550218341,0.797459165154265,0.795217762596072,0.795217762596072,0.796911196911197,0.795566112430721,0.794124847001224,0.79338061465721,0,0.0996031746031746,0.789251439539347,0.795458231954582,0.790344827586207,0.792783505154639,0.795483870967742,0.792,0.795472918350849,0.795454545454545,0.794086589229145,0.8,0.795469255663431,0.795480225988701,0.793533487297922,0.8,0.795205479452055,0.793686583990981,0.79344262295082,0.797082953509572,0.795221843003413,0.397610921501707,0.399807228915663,0.8,0.797181680926019,0.793285371702638,0.799096774193548,0.789873417721519,0.796308503625577,0.8,0.796164383561644,0.798388952819333,0.797268292682927,0.8,0.8,0.4,0.795544948289578,0.8,0.799738348323794,0,0.798289684660609,0.786729857819905,0.791382405745063,0.796167664670659,0.8,0.492723492723493,0.799100979290416
"Spondyliosomacantharus",0.178769103676167,0.187510033713277,0.682641729982466,0.799316239316239,0.0425330812854442,0.0171860245514636,0.447204968944099,0.170758301668594,0.460555149744339,0.616684266103485,0.16580097711494,0.79694423223835,0.762543675751223,0.177894736842105,0.8,0.570815961882073,0.8,0.8,0.564943253467844,0.8,0.695238095238095,0.8,0.8,0.8,0.799184505606524,0.620509915014164,0.620509915014164,0.8,0.8,0.795505617977528,0.740646797717185,0.8,0.799351175993512,0.0378163412870571,0.5,0,0,0.0542253521126761,0.0542253521126761,0.608650338718082,0.187510033713277,0.42530755711775,0.457637997432606,0.799357945425361,0.224874855602618,0.309978768577495,0.8,0.581894736842105,0.581894736842105,0.14269902085994,0.5,0.597442455242967,0.603305785123967,0.728633811603244,0.458076225045372,0.8,0.8,0.63011583011583,0.798733174980206,0.8,0.8,0,0.0827664399092971,0.8,0.685158150851581,0.8,0.8,0.8,0.796571428571429,0.746968472109943,0.8,0.8,0.147198903546342,0.8,0.698305084745763,0.79445727482679,0.0923019847894639,0.8,0.8,0.8,0.567365542388332,0.799317406143345,0.399658703071672,0.0935582329317269,0.598899082568807,0.587820835430297,0.8,0.185290322580645,0.779746835443038,0.763612392880686,0.186820957891353,0.8,0.304948216340621,0.569756097560976,0.788916876574307,0.0199708758061161,0.00977459448072467,0.8,0.320173535791757,0.176091578086672,0,0.563121325494388,0.8,0.8,0.643832335329341,0.0571651090342679,0.5,0.0937550168566383
"Sprattussprattus",0.549194547707559,0.446427998073527,0.703214494447691,0.755555555555556,0.0834593572778828,0.0821529745042493,0.46304347826087,0.436279530811168,0.464207450693937,0.699894403379092,0.415530984829005,0.743773873185638,0.739063591893781,0.437763157894737,0.762607626076261,0.695175699821322,0.743973941368078,0.743916196615633,0.422761664564943,0.759047619047619,0.703809523809524,0.749056603773585,0.762942779291553,0.763411619283066,0.76901121304791,0.4328611898017,0.4328611898017,0.744307944307944,0.744307944307944,0.713483146067416,0.723398858592264,0.8,0.746147607461476,0.0832248734634852,0.794728171334432,0,0,0.0820422535211268,0.0820422535211268,0.698697238144867,0.446427998073527,0.738605741066198,0.744544287548139,0.746067415730337,0.349634193299962,0.34968152866242,0.75036496350365,0.785684210526316,0.785684210526316,0.548999574286931,0.78474870017331,0.698516624040921,0.698347107438017,0.714160948222084,0.426724137931034,0.746712211784799,0.746712211784799,0.694980694980695,0.746793349168646,0.757894736842105,0.757446808510638,0,0.0879251700680272,0.784644913627639,0.732522303325223,0.784827586206897,0.767010309278351,0.743870967741936,0.793142857142857,0.75408245755861,0.746103896103896,0.755227032734953,0.422819941750899,0.74368932038835,0.753672316384181,0.781524249422633,0.399925802263031,0.747260273972603,0.769334836527621,0.772833723653396,0.666545123062899,0.736518771331058,0.368259385665529,0.223100401606426,0.8,0.697735279315551,0.759712230215827,0.444903225806452,0.8,0.728806855636124,0.446030215364834,0.726027397260274,0.8,0.697756097560976,0.765743073047859,0.366631995007281,0.0451864335369707,0.743993635640414,0.674620390455531,0.439836467702371,0,0.691394975948691,0.794312796208531,0.798563734290844,0.700359281437126,0.382398753894081,0.497920997920998,0.446427998073527
"Squillamantis",0.264353572903759,0.263284636378231,0.799532437171245,0.8,0.546691871455577,0.357318224740321,0.798012422360248,0.248471832149347,0.8,0.795353748680042,0.248084340447416,0.8,0.8,0.0315953947368421,0.3,0.783323406789756,0.8,0.8,0.777301387137453,0.8,0.8,0.8,0.8,0.8,0.8,0.799546742209632,0.799546742209632,0.8,0.8,0.8,0.8,0.8,0.8,0.639190166305134,0.8,0,0,0.748169014084507,0.748169014084507,0.792912975508077,0.263284636378231,0.792501464557704,0.798973042362003,0.8,0.314516750096265,0.398089171974522,0.8,0.701473684210526,0.701473684210526,0.236355896126011,0.8,0.791406649616368,0.793388429752066,0.790517779164067,0.64464609800363,0.8,0.8,0.8,0.8,0.8,0.8,0,0.0999433106575964,0.8,0.798702351987024,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.227788247387357,0.8,0.79774011299435,0.797228637413395,0.17985531441291,0.8,0.8,0.8,0.8,0.8,0.4,0.131469879518072,0.754495412844037,0.789531957725214,0.8,0.26141935483871,0.8,0.796308503625577,0.26268081002893,0.8,0.41150747986191,0.8,0.797984886649874,0.104514250052007,0.0481145986939119,0.8,0.572668112798265,0.253278822567457,0,0.784607161945484,0.8,0.8,0.788502994011976,0.0186331775700935,0.8,0.263284636378231
"Stephanolepisdiaspros",0.055844692275919,0.101974634772837,0.37030976037405,0.476581196581197,0.0161625708884688,0.0105288007554297,0.389565217391304,0.0863043119114489,0.374579985390796,0.334530095036959,0.0944201594240165,0.434530175706646,0.43382250174703,0.0965789473684211,0.526445264452645,0.264919594997022,0.454723127035831,0.451893634165995,0.374274905422446,0.521904761904762,0.376666666666667,0.471069182389937,0.513714804722979,0.529048207663782,0.513761467889908,0.327252124645892,0.327252124645892,0.452743652743653,0.452743652743653,0.532584269662921,0.400253646163602,0.780606060606061,0.439253852392539,0.0216196673897325,0.583855024711697,0,0,0.0261267605633803,0.0261267605633803,0.330171964564878,0.101974634772837,0.37070884592853,0.403080872913992,0.45008025682183,0.122140931844436,0.168152866242038,0.456934306569343,0.190315789473684,0.190315789473684,0.0555129842486164,0.594800693240901,0.324092071611253,0.327272727272727,0.393761696818465,0.214882032667877,0.455678906917165,0.455678906917165,0.332708218422504,0.454790182106097,0.51015911872705,0.401891252955083,0,0.0448979591836735,0.629558541266795,0.277696674776967,0.615172413793104,0.543298969072165,0.452258064516129,0.592,0.467582861762328,0.45,0.490813093980993,0.079629946890526,0.451779935275081,0.613559322033898,0.557043879907621,0.0479317380819885,0.455479452054795,0.541149943630214,0.533021077283372,0.275660893345488,0.397952218430034,0.198976109215017,0.0510200803212851,0.189357798165138,0.318872672370408,0.523741007194245,0.101677419354839,0.769620253164557,0.416611733684904,0.102089360334298,0.429041095890411,0.174913693901036,0.309073170731707,0.8,0.020137299771167,0.00994312197177165,0.449323786793954,0.154446854663774,0.0906623058053966,0,0.285195082843399,0.381042654028436,0.278635547576302,0.509700598802395,0.0309968847352025,0.65031185031185,0.101974634772837
"Thunnusalalunga",0.653944650970673,0.617370364424466,0.136060783167738,0.0793162393162393,0.0601134215500945,0.42304060434372,0.110310559006211,0.634264001321659,0.105770635500365,0.199366420274551,0.651684237593212,0.0739495798319328,0.0900069881201957,0.626710526315789,0.114145141451415,0.249672424061942,0.0755700325732899,0.0747784045124899,0.25422446406053,0.11047619047619,0.124285714285714,0.0729559748427673,0.0842870118074478,0.114709517923362,0.0954128440366973,0.197620396600567,0.197620396600567,0.074037674037674,0.074037674037674,0.132584269662921,0.0918199112238428,0.547878787878788,0.0752635847526359,0.0649313087490962,0.152883031301483,0,0,0.241901408450704,0.241901408450704,0.207191245440334,0.617370364424466,0.143409490333919,0.0975609756097561,0.0725521669341894,0.180978051597998,0.0980891719745223,0.0846715328467153,0.310736842105263,0.310736842105263,0.689995742869306,0.156672443674177,0.218107416879795,0.212396694214876,0.0958203368683718,0.363339382940109,0.0792485055508113,0.0792485055508113,0.191505791505792,0.0741092636579573,0.11358629130967,0.109692671394799,0,0.0195011337868481,0.178119001919386,0.174533657745337,0.16,0.119587628865979,0.0729032258064516,0.136,0.103476151980598,0.0753246753246753,0.0954593453009504,0.658009251327737,0.0731391585760518,0.194350282485876,0.11270207852194,0.713337043220182,0.0773972602739726,0.104622322435175,0.108665105386417,0.26253418413856,0.0791808873720137,0.0395904436860068,0.308883534136546,0.369908256880734,0.227478610971314,0.111270983213429,0.619612903225807,0.293670886075949,0.0843770599868161,0.618064930890389,0.0657534246575342,0.507019562715765,0.245073170731707,0.12191435768262,0.8,0.1,0.0719172633253779,0.496312364425163,0.628879803761243,0,0.253126670229824,0.219905213270142,0.166606822262119,0.21940119760479,0.748753894080997,0.192931392931393,0.0771712955530583
"Thunnusthynnus",0.644361833952912,0.60966447262803,0.115488018702513,0.0786324786324786,0.05765595463138,0.0817752596789424,0.093416149068323,0.626334049231786,0.0899926953981008,0.176135163674762,0.645718693751607,0.0721161191749427,0.0816212438853948,0.619210526315789,0.113161131611316,0.223466349017272,0.0749185667752443,0.0741337630942788,0.227994955863808,0.10952380952381,0.104285714285714,0.0723270440251572,0.0835603996366939,0.11372064276885,0.0945973496432212,0.172691218130312,0.172691218130312,0.074037674037674,0.074037674037674,0.130337078651685,0.0801521876981611,0.547878787878788,0.0746147607461476,0.0605929139551699,0.151565074135091,0,0,0.0442957746478873,0.0442957746478873,0.183845752996352,0.60966447262803,0.117633274751025,0.0816431322207959,0.0725521669341894,0.171736619175972,0.086411889596603,0.0839416058394161,0.296421052631579,0.296421052631579,0.679778629203917,0.156672443674177,0.195191815856778,0.189256198347107,0.0833437305053026,0.34519056261343,0.0785653287788215,0.0785653287788215,0.170766685052399,0.0734758511480602,0.112607099143207,0.108747044917258,0,0.0167233560090703,0.17658349328215,0.155717761557178,0.158620689655172,0.118556701030928,0.0729032258064516,0.133714285714286,0.0911883589329022,0.0746753246753247,0.0954593453009504,0.64978584889498,0.0731391585760518,0.178531073446328,0.110854503464203,0.704433314783899,0.0773972602739726,0.103720405862458,0.107728337236534,0.225341841385597,0.0784982935153584,0.0392491467576792,0.305028112449799,0.350825688073395,0.204932058379467,0.11031175059952,0.611870967741936,0.587341772151899,0.0759393539881345,0.610350369656059,0.0635616438356165,0.493670886075949,0.222829268292683,0.118891687657431,0.790014562096942,0.4,0.0719172633253779,0.470281995661605,0.621030253475061,0,0.228754676643506,0.218009478672986,0.165170556552962,0.196407185628743,0.739408099688474,0.191268191268191,0.0762080590785038
"Trachurusmediterraneus",0.157290375877736,0.161438433135335,0.587726475745178,0.788376068376068,0.0354914933837429,0.00760151085930123,0.390372670807453,0.14419296216752,0.408327246165084,0.530939809926082,0.139676009256878,0.751718869365928,0.686512928022362,0.151973684210526,0.796063960639606,0.477903513996426,0.797394136807818,0.797421434327156,0.293505674653216,0.796190476190476,0.598571428571429,0.762264150943396,0.776748410535877,0.796044499381953,0.79184505606524,0.330878186968839,0.330878186968839,0.8,0.8,0.777528089887641,0.637666455294864,0.8,0.785725871857259,0.0231381055676067,0.49670510708402,0,0,0.04,0.04,0.327514330380406,0.161438433135335,0.368189806678383,0.403401797175866,0.797431781701445,0.193608009241432,0.26687898089172,0.797080291970803,0,0.539789473684211,0.117837377607493,0.5,0.514373401534527,0.519421487603306,0.627323767935122,0.246143375680581,0.797267292912041,0.797267292912041,0.545394373965803,0.771496437054632,0.796083231334149,0.796217494089835,0,0.0712585034013605,0.793857965451056,0.610543390105434,0.79448275862069,0.795876288659794,0.8,0.790857142857143,0.702991107518189,0.796753246753247,0.8,0.119376391982183,0.8,0.594350282485876,0.779676674364896,0.0621777035800408,0.8,0.793686583990981,0.796252927400468,0.419325432999088,0.754266211604096,0.377133105802048,0.0805140562248996,0.543119266055046,0.506089582284852,0.796163069544365,0.159096774193548,0.764556962025317,0.662887277521424,0.160720025715204,0.688767123287671,0.269044879171461,0.490536585365854,0.711335012594458,0.0188059080507593,0.00238045081103855,0.8,0.232537960954447,0.149533932951758,0,0.297701763762694,0.792417061611374,0.76983842010772,0.533652694610778,0.0274143302180685,0.495841995841996,0.161438433135335
"Trachuruspicturatus",0.243535729037588,0.236827741210467,0.462419637638808,0.306324786324786,0.526654064272212,0.553352219074599,0.441242236024845,0.241070543532133,0.438860482103725,0.495036958817318,0.235947544355876,0.374637127578304,0.396366177498253,0.236842105263158,0.115129151291513,0.566527695056581,0.330293159609121,0.335213537469782,0.533669609079445,0.125714285714286,0.456190476190476,0.345911949685535,0.278292461398728,0.115698393077874,0.220998980632008,0.512634560906516,0.512634560906516,0.327600327600328,0.327600327600328,0.329213483146067,0.433734939759036,0.547878787878788,0.353609083536091,0.796529284164859,0.155518945634267,0,0,0.781408450704225,0.781408450704225,0.499009900990099,0.236827741210467,0.4597539543058,0.429268292682927,0.337078651685393,0.0708124759337697,0.0616772823779193,0.273722627737226,0.474947368421053,0.474947368421053,0.303448275862069,0.160831889081456,0.504552429667519,0.501652892561984,0.437180286961946,0.579310344827586,0.307429547395389,0.307429547395389,0.488913403199117,0.348376880443389,0.137086903304774,0.30354609929078,0,0.236281179138322,0.179654510556622,0.476236820762368,0.164137931034483,0.120618556701031,0.334838709677419,0.2,0.33823767178658,0.331818181818182,0.194297782470961,0.248483810176461,0.333333333333333,0.509604519774011,0.223556581986143,0.255685401595251,0.306164383561644,0.165050732807215,0.177049180327869,0.770829535095716,0.410921501706485,0.205460750853242,0.118489959839357,0.578348623853211,0.509310518369401,0.121822541966427,0.237290322580645,0.627848101265823,0.417139090309822,0.237094181935069,0.404383561643836,0.357882623705409,0.515121951219512,0.358690176322418,0.190389016018307,0.0228354750368654,0.341129673826571,0.8,0.241242845461979,0,0.552431854623196,0.231279620853081,0.440933572710952,0.544191616766467,0.229283489096573,0.194594594594595,0.236827741210467
"Trachurustrachurus",0.794052044609665,0.785358805586772,0.746697837521917,0.722051282051282,0.0980151228733459,0.499763928234183,0.464596273291925,0.792334379646456,0.472607742878013,0.751847940865892,0.787246078683466,0.746218487394958,0.736268343815514,0.791447368421053,0.687822878228782,0.770935080405003,0.725732899022801,0.726510878323932,0.752080706179067,0.691428571428572,0.745714285714286,0.728301886792453,0.71716621253406,0.687268232385661,0.707033639143731,0.764645892351275,0.764645892351275,0.725307125307125,0.725307125307125,0.710112359550562,0.742168674698795,0.63030303030303,0.747445255474453,0.0999276934201012,0.406919275123558,0,0,0.5,0.5,0.752475247524752,0.785358805586772,0.466608084358524,0.463414634146341,0.726805778491172,0.382441278398152,0.375796178343949,0.716788321167883,0.762105263157895,0.762105263157895,0.8,0.403812824956672,0.753350383631714,0.752892561983471,0.743106674984404,0.772050816696915,0.722117847993168,0.722117847993168,0.756756756756757,0.733491686460808,0.721664626682987,0.739479905437352,0,0.0935374149659864,0.626487523992322,0.763665855636659,0.642758620689655,0.682474226804124,0.726451612903226,0.669714285714286,0.726273241713824,0.725974025974026,0.703695881731785,0.793010107932157,0.72621359223301,0.725423728813559,0.695612009237875,0.8,0.721917808219178,0.697181510710259,0.693208430913349,0.796353691886964,0.776109215017065,0.388054607508532,0.392867469879518,0.788256880733945,0.754101660795169,0.690647482014389,0.785935483870968,0.718987341772152,0.739881344759394,0.785985213757634,0.737534246575343,0.773762945914845,0.755512195121951,0.69823677581864,0.8,0.1,0.72744630071599,0.8,0.8,0,0.784607161945484,0.718483412322275,0.779892280071813,0.747305389221557,0.8,0.387733887733888,0.785358805586772
"Trachyrincusscabrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Triglalyra",0.147666253614209,0.15018462032429,0.0916423144360023,0.702222222222222,0.505103969754253,0.346742209631728,0.0906832298136646,0.14331736329093,0.0930606281957633,0.0924498416050686,0.212085368989457,0.728495034377387,0.720055904961565,0.236184210526316,0.0412054120541205,0.774270399047052,0.441775244299674,0.70781627719581,0.72938209331652,0.0829761904761905,0.0914880952380952,0.443789308176101,0.435059037238874,0.411619283065513,0.427115188583079,0.759660056657224,0.759660056657224,0.706306306306306,0.706306306306306,0.661797752808989,0.454660748256183,0.076969696969697,0.728629359286294,0.622993492407809,0.0764415156507414,0,0,0.745915492957747,0.745915492957747,0.740385617509119,0.0300369240648579,0.0903925014645577,0.0904364569961489,0.708186195826645,0.288178667693492,0.36963906581741,0.695620437956204,0.627368421052632,0.627368421052632,0.215240527884206,0.0752166377816291,0.741483375959079,0.740909090909091,0.449781659388646,0.591651542649728,0.702305721605465,0.702305721605465,0.732928847214562,0.715122723673793,0.692288861689107,0.472222222222222,0,0.0918934240362812,0.58042226487524,0.759124087591241,0.0753448275862069,0.652577319587629,0.442338709677419,0.0794285714285714,0.0884397736459175,0.707142857142857,0.424498416050686,0.209011478499229,0.707443365695793,0.733333333333333,0.0831408775981524,0.174513077351141,0.702054794520548,0.671025930101466,0.416276346604215,0.8,0.492747440273038,0.246373720136519,0.0749799196787149,0.43302752293578,0.463764469048817,0.0828537170263789,0.149435483870968,0.0848101265822785,0.450560316413975,0.240051430408229,0.451027397260274,0.232594936708861,0.71609756097561,0.672040302267003,0.0985229873101727,0.0450811038550664,0.443118536197295,0.560520607375271,0.240065412919052,0,0.8,0.729857819905213,0.0976660682226212,0.754011976047904,0.143457943925234,0.0702702702702703,0.240295392518863
"Trisopterusluscus",0.111028500619579,0.0541981056349334,0.197311513734658,0.288547008547009,0.0165406427221172,0.0285646836638338,0.130434782608696,0.0461258879894267,0.152300949598247,0.178247096092925,0.0341475957829776,0.25668449197861,0.23591893780573,0.0471052631578947,0.408364083640836,0.201072066706373,0.274918566775244,0.272038678485093,0.123581336696091,0.4,0.200952380952381,0.265408805031447,0.305903723887375,0.40840543881335,0.337614678899083,0.179490084985836,0.179490084985836,0.273873873873874,0.273873873873874,0.219101123595506,0.214077362079899,0.576969696969697,0.26926196269262,0.00874909616775127,0.28830313014827,0,0,0.0017887323943662,0.0447183098591549,0.175924960917144,0.0541981056349334,0.12331575864089,0.134788189987163,0.268378812199037,0.0649980747015787,0.0895966029723992,0.308029197080292,0.329263157894737,0.329263157894737,0.0446147296722009,0.282495667244367,0.172685421994885,0.174380165289256,0.210605115408609,0.152813067150635,0.288300597779675,0.288300597779675,0.186210700496415,0.267300079176564,0.404406364749082,0.398108747044917,0,0.0239229024943311,0.460652591170825,0.273803730738037,0.452413793103448,0.412371134020619,0.269677419354839,0.406857142857143,0.269037995149555,0.274025974025974,0.352270327349525,0.0259037176631831,0.270550161812298,0.159322033898305,0.368591224018476,0.0175106659246893,0.286301369863014,0.373393461104848,0.386885245901639,0.0999088422971741,0.270307167235495,0.135153583617747,0.026859437751004,0.397798165137615,0.16990437845999,0.400959232613909,0.052258064516129,0.582278481012658,0.222544495715227,0.0533590485374478,0.231232876712329,0.0964326812428078,0.164682926829268,0.202518891687657,0.0193051799459122,0.00969033073520118,0.266030230708035,0.0529284164859002,0.0495829926410466,0,0.164617851416355,0.8,0.498384201077199,0.129341317365269,0.018380062305296,0.280665280665281,0.0541981056349334
"Trisopterusminutus",0.13184634448575,0.0715363621769144,0.162770309760374,0.343931623931624,0.0192816635160681,0.0555240793201133,0.0172360248447205,0.0688584173137287,0.0403944485025566,0.235269271383316,0.0464901002828491,0.338579067990833,0.308595387840671,0.0664473684210526,0.354243542435424,0.265396069088743,0.347231270358306,0.344883158742949,0.116015132408575,0.353333333333333,0.16577380952381,0.335849056603774,0.350953678474114,0.354017305315204,0.366156982670744,0.241133144475921,0.241133144475921,0.346601146601147,0.346601146601147,0.21123595505618,0.282561826252378,0.360606060606061,0.355555555555556,0.0708604483007954,0.0474464579901153,0,0,0.00446478873239437,0.178591549295775,0.232204273058885,0.0447102263605715,0.0325717633274751,0.0356225930680359,0.344141252006421,0.0857912976511359,0.118259023354565,0.367153284671533,0.411789473684211,0.411789473684211,0.108641975308642,0.0483535528596187,0.227928388746803,0.230165289256198,0.277978789769183,0.202177858439201,0.356618274978651,0.356618274978651,0.245780474351903,0.342676167854315,0.367197062423501,0.46903073286052,0,0.252607709750567,0.366986564299424,0.36139497161395,0.230172413793103,0.350515463917526,0.343225806451613,0.225,0.198059822150364,0.35,0.362407602956705,0.050162754839815,0.344336569579288,0.149152542372881,0.356581986143187,0.0360601001669449,0.356849315068493,0.337316798196167,0.37096018735363,0.238468550592525,0.377474402730375,0.188737201365188,0.0355341365461847,0.565137614678899,0.224257674886764,0.352997601918465,0.0696774193548387,0.582278481012658,0.293210283454186,0.070845387335262,0.305205479452055,0.127963176064442,0.217365853658537,0.195465994962217,0.0193051799459122,0.00969033073520118,0.341129673826571,0.133188720173536,0.0710384300899428,0,0.232602886157135,0.65781990521327,0.8,0.122634730538922,0.0233644859813084,0.0442827442827443,0.0715363621769144
"Upeneusmoluccensis",0.0465923172242875,0.107240327500401,0.378258328462887,0.361025641025641,0.0200850661625709,0.0195467422096317,0.222049689440994,0.0987279035189162,0.191380569758948,0.349313621964097,0.101208536898946,0.355080213903743,0.356114605171209,0.106184210526316,0.360147601476015,0.314949374627755,0.35700325732899,0.355842062852538,0.418663303909206,0.359047619047619,0.368095238095238,0.365408805031447,0.369118982742961,0.360939431396786,0.350662589194699,0.336317280453258,0.336317280453258,0.355118755118755,0.355118755118755,0.489887640449438,0.379454660748256,0.795151515151515,0.355555555555556,0.0365148228488792,0.242998352553542,0,0,0.041056338028169,0.041056338028169,0.345179781136008,0.107240327500401,0.223491505565319,0.225609756097561,0.353772070626003,0.128609934539854,0.17515923566879,0.339416058394161,0.141473684210526,0.141473684210526,0.0456364410387399,0.225303292894281,0.339641943734015,0.342561983471074,0.369806612601372,0.202540834845735,0.346370623398804,0.346370623398804,0.319029233314948,0.354077593032462,0.364259485924113,0.302600472813239,0,0.0461451247165533,0.393090211132438,0.228386050283861,0.390344827586207,0.363917525773196,0.355483870967742,0.414857142857143,0.366046887631366,0.352597402597403,0.342133051742344,0.0964879218776769,0.355339805825243,0.768361581920904,0.371362586605081,0.0798367649786682,0.345890410958904,0.381510710259301,0.355035128805621,0.412762078395624,0.361774744027304,0.180887372013652,0.0533975903614458,0.177614678899083,0.335379969803724,0.360671462829736,0.107354838709677,0.779746835443038,0.36704021094265,0.106846673095468,0.368219178082192,0.168239355581128,0.321170731707317,0.536020151133501,0.0381110879966715,0.0172740678323151,0.354494828957836,0.246420824295011,0.10204415372036,0,0.33650454302512,0.255924170616114,0.183842010771993,0.8,0.0637071651090343,0.271309771309771,0.107240327500401
